  0%|          | 0/100 [00:00<?, ?it/s]
Epoch 8, avg running_loss: 0.13141946494579315
Epoch 8, avg running_loss: 0.13420367240905762
Epoch 8, avg running_loss: 0.1328892558813095
Epoch 8, avg running_loss: 0.12911444902420044
Epoch 8, avg running_loss: 0.12779265642166138
Epoch 8, avg running_loss: 0.13272875547409058
Epoch 8, avg running_loss: 0.1333007663488388
Epoch 8, avg running_loss: 0.13036206364631653
Epoch 8, avg running_loss: 0.14166541397571564
Epoch 8, avg running_loss: 0.12968195974826813
Epoch 8, avg running_loss: 0.13655543327331543
Epoch 8, avg running_loss: 0.1391192525625229
Epoch 8, avg running_loss: 0.1268736571073532
Epoch 8, avg running_loss: 0.134685218334198
Epoch 8, avg running_loss: 0.13289448618888855
Epoch 8, avg running_loss: 0.13786526024341583
Epoch 8, avg running_loss: 0.13633188605308533
Epoch 8, avg running_loss: 0.12804965674877167
Epoch 8, avg running_loss: 0.12562799453735352
Epoch 8, avg running_loss: 0.12578271329402924
Epoch 8, avg running_loss: 0.13005998730659485
Epoch 8, avg running_loss: 0.1300191879272461
Epoch 8, avg running_loss: 0.13741587102413177
Epoch 8, avg running_loss: 0.1338450163602829
Epoch 8, avg running_loss: 0.13130080699920654
Epoch 8, avg running_loss: 0.127635195851326
Epoch 8, avg running_loss: 0.12375712394714355
Epoch 8, avg running_loss: 0.13152047991752625
Epoch 8, avg running_loss: 0.13070091605186462
Epoch 8, avg running_loss: 0.13075490295886993
Epoch 8, avg running_loss: 0.14274954795837402
Epoch 8, avg running_loss: 0.13157840073108673
Epoch 8, avg running_loss: 0.13797591626644135
Epoch 8, avg running_loss: 0.13105449080467224
Epoch 8, avg running_loss: 0.1278223991394043
Epoch 8, avg running_loss: 0.13482557237148285
Epoch 8, avg running_loss: 0.12264575809240341
Epoch 8, avg running_loss: 0.1265295445919037
Epoch 8, avg running_loss: 0.11473741382360458
Epoch 8, avg running_loss: 0.12227372080087662
Epoch 8, avg running_loss: 0.13315188884735107
Epoch 8, avg running_loss: 0.12069058418273926
Epoch 8, avg running_loss: 0.1294258087873459
Epoch 8, avg running_loss: 0.12356912344694138
Epoch 8, avg running_loss: 0.13248737156391144
Epoch 8, avg running_loss: 0.12813632190227509
Epoch 8, avg running_loss: 0.12490091472864151
Epoch 8, avg running_loss: 0.12421400845050812
Epoch 8, avg running_loss: 0.13004915416240692
Epoch 8, avg running_loss: 0.12309660017490387
Epoch 8, avg running_loss: 0.12456697225570679
Epoch 8, avg running_loss: 0.12383301556110382
Epoch 8, avg running_loss: 0.13296571373939514
Epoch 8, avg running_loss: 0.11961615085601807
Epoch 8, avg running_loss: 0.1170172467827797
Epoch 8, avg running_loss: 0.12506186962127686
Epoch 8, avg running_loss: 0.12610357999801636
Epoch 8, avg running_loss: 0.12638531625270844
Epoch 8, avg running_loss: 0.12516352534294128
Epoch 8, avg running_loss: 0.12520895898342133
Epoch 8, avg running_loss: 0.12357836216688156
Epoch 8, avg running_loss: 0.11744894832372665
Epoch 8, avg running_loss: 0.12100783735513687
Epoch 8, avg running_loss: 0.1176399365067482
Epoch 8, avg running_loss: 0.11948826164007187
Epoch 8, avg running_loss: 0.11646611988544464
Epoch 8, avg running_loss: 0.11824124306440353
Epoch 8, avg running_loss: 0.11840341240167618
Epoch 8, avg running_loss: 0.11539621651172638
Epoch 8, avg running_loss: 0.1192999854683876
Epoch 8, avg running_loss: 0.1224980279803276
Epoch 8, avg running_loss: 0.11973865330219269
Epoch 8, avg running_loss: 0.126792311668396
Epoch 8, avg running_loss: 0.1179041638970375
Epoch 8, avg running_loss: 0.11846033483743668
Epoch 8, avg running_loss: 0.12198092043399811
Epoch 8, avg running_loss: 0.11977195739746094
Epoch 8, avg running_loss: 0.12069056183099747
Training loss for 8:101.96769714355469
  8%|▊         | 8/100 [1:06:55<12:49:55, 502.13s/it]
Training for Epoch 9 starting:
Epoch 9, avg running_loss: 0.1266687512397766
Epoch 9, avg running_loss: 0.11616010963916779
Epoch 9, avg running_loss: 0.1147812157869339
Epoch 9, avg running_loss: 0.11771515756845474
Epoch 9, avg running_loss: 0.11374781280755997
Epoch 9, avg running_loss: 0.11421629041433334
Epoch 9, avg running_loss: 0.11188389360904694
Epoch 9, avg running_loss: 0.11514502018690109
Epoch 9, avg running_loss: 0.11715365946292877
Epoch 9, avg running_loss: 0.10978394001722336
Epoch 9, avg running_loss: 0.10845210403203964
Epoch 9, avg running_loss: 0.11596918106079102
Epoch 9, avg running_loss: 0.12025606632232666
Epoch 9, avg running_loss: 0.12144120037555695
Epoch 9, avg running_loss: 0.12670323252677917
Epoch 9, avg running_loss: 0.13289980590343475
Epoch 9, avg running_loss: 0.14134909212589264
Epoch 9, avg running_loss: 0.13907544314861298
Epoch 9, avg running_loss: 0.14246325194835663
Epoch 9, avg running_loss: 0.1395779699087143
Epoch 9, avg running_loss: 0.1262139528989792
Epoch 9, avg running_loss: 0.12763553857803345
Epoch 9, avg running_loss: 0.1272411197423935
Epoch 9, avg running_loss: 0.12509244680404663
Epoch 9, avg running_loss: 0.11888482421636581
Epoch 9, avg running_loss: 0.10871807485818863
Epoch 9, avg running_loss: 0.1114545688033104
Epoch 9, avg running_loss: 0.11145768314599991
Epoch 9, avg running_loss: 0.1166943907737732
Epoch 9, avg running_loss: 0.11730673164129257
Epoch 9, avg running_loss: 0.10569051653146744
Epoch 9, avg running_loss: 0.10625087469816208
Epoch 9, avg running_loss: 0.11197837442159653
Epoch 9, avg running_loss: 0.10848285257816315
Epoch 9, avg running_loss: 0.1113143339753151
Epoch 9, avg running_loss: 0.10877617448568344
Epoch 9, avg running_loss: 0.11423375457525253
Epoch 9, avg running_loss: 0.12141988426446915
Epoch 9, avg running_loss: 0.12045025825500488
Epoch 9, avg running_loss: 0.12837998569011688
Epoch 9, avg running_loss: 0.1245623230934143
Epoch 9, avg running_loss: 0.12726595997810364
Epoch 9, avg running_loss: 0.11666663736104965
Epoch 9, avg running_loss: 0.12201248854398727
Epoch 9, avg running_loss: 0.11893099546432495
Epoch 9, avg running_loss: 0.1137872263789177
Epoch 9, avg running_loss: 0.11715873330831528
Epoch 9, avg running_loss: 0.11002656072378159
Epoch 9, avg running_loss: 0.11206593364477158
Epoch 9, avg running_loss: 0.11168455332517624
Epoch 9, avg running_loss: 0.11328315734863281
Epoch 9, avg running_loss: 0.10665789991617203
Epoch 9, avg running_loss: 0.10541249811649323
Epoch 9, avg running_loss: 0.11109092086553574
Epoch 9, avg running_loss: 0.1091301441192627
Epoch 9, avg running_loss: 0.10512019693851471
Epoch 9, avg running_loss: 0.10766871273517609
Epoch 9, avg running_loss: 0.1077163964509964
Epoch 9, avg running_loss: 0.11029212921857834
Epoch 9, avg running_loss: 0.10833678394556046
Epoch 9, avg running_loss: 0.11404607445001602
Epoch 9, avg running_loss: 0.10466229915618896
Epoch 9, avg running_loss: 0.11403673142194748
Epoch 9, avg running_loss: 0.10803760588169098
Epoch 9, avg running_loss: 0.1134442463517189
Epoch 9, avg running_loss: 0.11062958091497421
Epoch 9, avg running_loss: 0.1108216643333435
Epoch 9, avg running_loss: 0.11124824732542038
Epoch 9, avg running_loss: 0.10684549808502197
Epoch 9, avg running_loss: 0.1062438115477562
Epoch 9, avg running_loss: 0.10295996814966202
Epoch 9, avg running_loss: 0.11198773235082626
Epoch 9, avg running_loss: 0.11117283254861832
Epoch 9, avg running_loss: 0.10873182862997055
Epoch 9, avg running_loss: 0.10511555522680283
Epoch 9, avg running_loss: 0.11184501647949219
Epoch 9, avg running_loss: 0.1046869084239006
Epoch 9, avg running_loss: 0.10581890493631363
Epoch 9, avg running_loss: 0.10084845870733261
Epoch 9, avg running_loss: 0.1058046966791153
Training loss for 9:92.00981140136719
  9%|▉         | 9/100 [1:15:21<12:43:19, 503.29s/it]
Training for Epoch 10 starting:
Epoch 10, avg running_loss: 0.09834184497594833
Epoch 10, avg running_loss: 0.10685157775878906
Epoch 10, avg running_loss: 0.098988376557827
Epoch 10, avg running_loss: 0.10670264065265656
Epoch 10, avg running_loss: 0.10166928917169571
Epoch 10, avg running_loss: 0.09381966292858124
Epoch 10, avg running_loss: 0.10459969192743301
Epoch 10, avg running_loss: 0.10811213403940201
Epoch 10, avg running_loss: 0.10050248354673386
Epoch 10, avg running_loss: 0.09613611549139023
Epoch 10, avg running_loss: 0.10580272972583771
Epoch 10, avg running_loss: 0.0957522913813591
Epoch 10, avg running_loss: 0.10160248726606369
Epoch 10, avg running_loss: 0.10920458287000656
Epoch 10, avg running_loss: 0.1013677716255188
Epoch 10, avg running_loss: 0.10722579061985016
Epoch 10, avg running_loss: 0.11621244251728058
Epoch 10, avg running_loss: 0.09568717330694199
Epoch 10, avg running_loss: 0.10137040913105011
Epoch 10, avg running_loss: 0.09742382913827896
Epoch 10, avg running_loss: 0.10244441032409668
Epoch 10, avg running_loss: 0.09851962327957153
Epoch 10, avg running_loss: 0.0963110476732254
Epoch 10, avg running_loss: 0.09569767117500305
Epoch 10, avg running_loss: 0.09418817609548569
Epoch 10, avg running_loss: 0.09769614785909653
Epoch 10, avg running_loss: 0.10828002542257309
Epoch 10, avg running_loss: 0.09925393760204315
Epoch 10, avg running_loss: 0.10312830656766891
Epoch 10, avg running_loss: 0.0999533161520958
Epoch 10, avg running_loss: 0.09416693449020386
Epoch 10, avg running_loss: 0.10296399891376495
Epoch 10, avg running_loss: 0.10714341700077057
Epoch 10, avg running_loss: 0.09907075017690659
Epoch 10, avg running_loss: 0.09714832156896591
Epoch 10, avg running_loss: 0.10454078018665314
Epoch 10, avg running_loss: 0.10124608129262924
Epoch 10, avg running_loss: 0.09368564188480377
Epoch 10, avg running_loss: 0.09369830042123795
Epoch 10, avg running_loss: 0.09734988957643509
Epoch 10, avg running_loss: 0.09115181118249893
Epoch 10, avg running_loss: 0.09470832347869873
Epoch 10, avg running_loss: 0.09333411604166031
Epoch 10, avg running_loss: 0.0927661582827568
Epoch 10, avg running_loss: 0.09477158635854721
Epoch 10, avg running_loss: 0.09079352766275406
Epoch 10, avg running_loss: 0.0919615849852562
Epoch 10, avg running_loss: 0.09166743606328964
Epoch 10, avg running_loss: 0.09641101211309433
Epoch 10, avg running_loss: 0.09382380545139313
Epoch 10, avg running_loss: 0.09563203901052475
Epoch 10, avg running_loss: 0.09337527304887772
Epoch 10, avg running_loss: 0.10420780628919601
Epoch 10, avg running_loss: 0.10243690013885498
Epoch 10, avg running_loss: 0.09531541913747787
Epoch 10, avg running_loss: 0.1046464592218399
Epoch 10, avg running_loss: 0.09959726780653
Epoch 10, avg running_loss: 0.09644853323698044
Epoch 10, avg running_loss: 0.090037502348423
Epoch 10, avg running_loss: 0.09732768684625626
Epoch 10, avg running_loss: 0.09613557904958725
Epoch 10, avg running_loss: 0.0982411652803421
Epoch 10, avg running_loss: 0.09324052184820175
Epoch 10, avg running_loss: 0.10516688972711563
Epoch 10, avg running_loss: 0.09885035455226898
Epoch 10, avg running_loss: 0.09110500663518906
Epoch 10, avg running_loss: 0.0985882505774498
Epoch 10, avg running_loss: 0.09429311752319336
Epoch 10, avg running_loss: 0.09479507058858871
Epoch 10, avg running_loss: 0.09753882139921188
Epoch 10, avg running_loss: 0.0933666005730629
Epoch 10, avg running_loss: 0.10562248528003693
Epoch 10, avg running_loss: 0.09453024715185165
Epoch 10, avg running_loss: 0.09617166966199875
Epoch 10, avg running_loss: 0.0904877707362175
Epoch 10, avg running_loss: 0.09290280193090439
Epoch 10, avg running_loss: 0.0919397696852684
Epoch 10, avg running_loss: 0.08655741065740585
Epoch 10, avg running_loss: 0.09453295171260834
Epoch 10, avg running_loss: 0.0917852520942688
Training loss for 10:78.50131225585938
 10%|█         | 10/100 [1:23:48<12:36:48, 504.53s/it]
Training for Epoch 11 starting:
Epoch 11, avg running_loss: 0.09219556301832199
Epoch 11, avg running_loss: 0.09068631380796432
Epoch 11, avg running_loss: 0.09392619878053665
Epoch 11, avg running_loss: 0.09267110377550125
Epoch 11, avg running_loss: 0.09299483150243759
Epoch 11, avg running_loss: 0.0930027887225151
Epoch 11, avg running_loss: 0.0900462195277214
Epoch 11, avg running_loss: 0.09930389374494553
Epoch 11, avg running_loss: 0.11211385577917099
Epoch 11, avg running_loss: 0.1034475713968277
Epoch 11, avg running_loss: 0.09866790473461151
Epoch 11, avg running_loss: 0.0901714488863945
Epoch 11, avg running_loss: 0.09546896815299988
Epoch 11, avg running_loss: 0.09231926500797272
Epoch 11, avg running_loss: 0.09551242738962173
Epoch 11, avg running_loss: 0.08920218795537949
Epoch 11, avg running_loss: 0.09792710095643997
Epoch 11, avg running_loss: 0.08892475813627243
Epoch 11, avg running_loss: 0.09101998060941696
Epoch 11, avg running_loss: 0.08737824112176895
Epoch 11, avg running_loss: 0.09417090564966202
Epoch 11, avg running_loss: 0.09089267253875732
Epoch 11, avg running_loss: 0.0912669226527214
Epoch 11, avg running_loss: 0.09422251582145691
Epoch 11, avg running_loss: 0.09252454340457916
Epoch 11, avg running_loss: 0.09095499664545059
Epoch 11, avg running_loss: 0.08681868761777878
Epoch 11, avg running_loss: 0.08674724400043488
Epoch 11, avg running_loss: 0.0895044133067131
Epoch 11, avg running_loss: 0.09163210541009903
Epoch 11, avg running_loss: 0.09120664745569229
Epoch 11, avg running_loss: 0.0907735750079155
Epoch 11, avg running_loss: 0.08585530519485474
Epoch 11, avg running_loss: 0.08372115343809128
Epoch 11, avg running_loss: 0.08487609773874283
Epoch 11, avg running_loss: 0.09231504052877426
Epoch 11, avg running_loss: 0.09113631397485733
Epoch 11, avg running_loss: 0.09135128557682037
Epoch 11, avg running_loss: 0.08669634908437729
Epoch 11, avg running_loss: 0.08826693147420883
Epoch 11, avg running_loss: 0.08601593226194382
Epoch 11, avg running_loss: 0.08779877424240112
Epoch 11, avg running_loss: 0.08150942623615265
Epoch 11, avg running_loss: 0.08455144613981247
Epoch 11, avg running_loss: 0.08673661202192307
Epoch 11, avg running_loss: 0.0859285369515419
Epoch 11, avg running_loss: 0.08070046454668045
Epoch 11, avg running_loss: 0.07967719435691833
Epoch 11, avg running_loss: 0.07932057231664658
Epoch 11, avg running_loss: 0.0834745392203331
Epoch 11, avg running_loss: 0.08700250089168549
Epoch 11, avg running_loss: 0.0898129865527153
Epoch 11, avg running_loss: 0.08595489710569382
Epoch 11, avg running_loss: 0.08484923839569092
Epoch 11, avg running_loss: 0.08797892183065414
Epoch 11, avg running_loss: 0.09474897384643555
Epoch 11, avg running_loss: 0.0851665735244751
Epoch 11, avg running_loss: 0.08419598639011383
Epoch 11, avg running_loss: 0.09652237594127655
Epoch 11, avg running_loss: 0.09012355655431747
Epoch 11, avg running_loss: 0.09218131750822067
Epoch 11, avg running_loss: 0.09424052387475967
Epoch 11, avg running_loss: 0.08292634040117264
Epoch 11, avg running_loss: 0.09331359714269638
Epoch 11, avg running_loss: 0.0897437259554863
Epoch 11, avg running_loss: 0.08192037045955658
Epoch 11, avg running_loss: 0.08526622503995895
Epoch 11, avg running_loss: 0.08380436152219772
Epoch 11, avg running_loss: 0.0834602639079094
Epoch 11, avg running_loss: 0.08534957468509674
Epoch 11, avg running_loss: 0.09193059056997299
Epoch 11, avg running_loss: 0.08397696167230606
Epoch 11, avg running_loss: 0.08282697200775146
Epoch 11, avg running_loss: 0.08207997679710388
Epoch 11, avg running_loss: 0.08890031278133392
Epoch 11, avg running_loss: 0.0804295763373375
Epoch 11, avg running_loss: 0.08055343478918076
Epoch 11, avg running_loss: 0.083987295627594
Epoch 11, avg running_loss: 0.09087231010198593
Epoch 11, avg running_loss: 0.0823713019490242
Training loss for 11:71.2411880493164
 11%|█         | 11/100 [1:32:29<12:35:35, 509.39s/it]
Training for Epoch 12 starting:
Epoch 12, avg running_loss: 0.0803607851266861
Epoch 12, avg running_loss: 0.07990749180316925
Epoch 12, avg running_loss: 0.07990974187850952
Epoch 12, avg running_loss: 0.0821242704987526
Epoch 12, avg running_loss: 0.08074397593736649
Epoch 12, avg running_loss: 0.07775511592626572
Epoch 12, avg running_loss: 0.07876075059175491
Epoch 12, avg running_loss: 0.07965878397226334
Epoch 12, avg running_loss: 0.07734247297048569
Epoch 12, avg running_loss: 0.08130817860364914
Epoch 12, avg running_loss: 0.07489921897649765
Epoch 12, avg running_loss: 0.08078566938638687
Epoch 12, avg running_loss: 0.07544612139463425
Epoch 12, avg running_loss: 0.07226904481649399
Epoch 12, avg running_loss: 0.0792686939239502
Epoch 12, avg running_loss: 0.08104907721281052
Epoch 12, avg running_loss: 0.08444743603467941
Epoch 12, avg running_loss: 0.07733002305030823
Epoch 12, avg running_loss: 0.07289880514144897
Epoch 12, avg running_loss: 0.07759251445531845
Epoch 12, avg running_loss: 0.08119403570890427
Epoch 12, avg running_loss: 0.07081733644008636
Epoch 12, avg running_loss: 0.07446347177028656
Epoch 12, avg running_loss: 0.07714300602674484
Epoch 12, avg running_loss: 0.07846453040838242
Epoch 12, avg running_loss: 0.07563567161560059
Epoch 12, avg running_loss: 0.07621415704488754
Epoch 12, avg running_loss: 0.0817904993891716
Epoch 12, avg running_loss: 0.07903303951025009
Epoch 12, avg running_loss: 0.07893389463424683
Epoch 12, avg running_loss: 0.07898234575986862
Epoch 12, avg running_loss: 0.08149730414152145
Epoch 12, avg running_loss: 0.07504338026046753
Epoch 12, avg running_loss: 0.07430122792720795
Epoch 12, avg running_loss: 0.07351062446832657
Epoch 12, avg running_loss: 0.07718751579523087
Epoch 12, avg running_loss: 0.0833154022693634
Epoch 12, avg running_loss: 0.07771115750074387
Epoch 12, avg running_loss: 0.07521343231201172
Epoch 12, avg running_loss: 0.08031918853521347
Epoch 12, avg running_loss: 0.07372885197401047
Epoch 12, avg running_loss: 0.0754476934671402
Epoch 12, avg running_loss: 0.07503211498260498
Epoch 12, avg running_loss: 0.07229143381118774
Epoch 12, avg running_loss: 0.08259379118680954
Epoch 12, avg running_loss: 0.08159255236387253
Epoch 12, avg running_loss: 0.07683714479207993
Epoch 12, avg running_loss: 0.07867410778999329
Epoch 12, avg running_loss: 0.077674001455307
